"","TEHSIL","Tehsil","OBJECTID","PROVINCE","DISTRICT","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","fertility","elevation","poverty","night_lights","distance_to_lakes_rivers","distance_to_cities","Population","child_population","population_density","radio.x","radio.y","radio","electricity.x","electricity.y","electricity","television.x","television.y","television","mobile_phone.x","mobile_phone.y","mobile_phone","dtp_boolean.x","dtp_boolean.y","dtp_boolean","card.x","card.y","card","school_boolean.x","school_boolean.y","school_boolean","antenatal_care.x","antenatal_care.y","antenatal_care","age.x","age.y","age","mothers_age.x","mothers_age.y","mothers_age","dtp_number.x","dtp_number.y","dtp_number","school_level.x","school_level.y","school_level","wm_urban.x","wm_urban.y","wm_urban","hh_urban.x","hh_urban.y","hh_urban","ch_urban.x","ch_urban.y","ch_urban","urban_to_rural"
"68","KHUSHAB","KHUSHAB",351,"PUNJAB","KHUSHAB",3.21807433133,2948.08275164,3.21807433131,0.282120633646,"348",4.96747810285667,400.187176325524,0.470376669537418,0.709342610836029,19,36.8244143033292,786420.290120764,80840.7529339999,2787531.98572335,0,0.0961538461538462,0.0961538461538462,0,0.975274725274725,0.975274725274725,0,0.65474552957359,0.65474552957359,0,0.853021978021978,0.853021978021978,0,0.878504672897196,0.878504672897196,0,0.62962962962963,0.62962962962963,0,0.577272727272727,0.577272727272727,0,0.883977900552486,0.883977900552486,0,2.01702127659574,2.01702127659574,0,28.2890909090909,28.2890909090909,0,2.59139784946237,2.59139784946237,0,3.36220472440945,3.36220472440945,0,0.441029900332226,0.441029900332226,0,0.429299363057325,0.429299363057325,0,0.432170542635659,0.432170542635659,0.434166602008403
"69","KOT ADDU","KOT ADDU",374,"PUNJAB","MUZAFFARGARH",2.80958609351,3165.65535949,2.80958609222,0.297259256235,"371",7.29655732215237,131.280578898226,0.775734707288771,0.609080334504445,11,37.4456115779645,1270011.27799058,164612.786578,4272402.79773345,0,0.0554298642533937,0.0554298642533937,0,0.857466063348416,0.857466063348416,0,0.398190045248869,0.398190045248869,0,0.820135746606335,0.820135746606335,0,0.700787401574803,0.700787401574803,0,0.573099415204678,0.573099415204678,0,0.428127428127428,0.428127428127428,0,0.633440514469453,0.633440514469453,0,2.0313630880579,2.0313630880579,0,28.1452991452991,28.1452991452991,0,2.41198501872659,2.41198501872659,0,3.21960072595281,3.21960072595281,0,0.369172932330827,0.369172932330827,0,0.390139335476956,0.390139335476956,0,0.283216783216783,0.283216783216783,0.347509683674855
"70","KOT MOMIN","KOT MOMIN",406,"PUNJAB","SARGODHA",1.45493377696,893.807035936,1.45493377581,0.085142475251,"403",9.37865083200889,193.041530944625,0.503157567360467,0.529287993907928,9,16.094616639478,405362.808647545,41158.438303,4760993.93930627,0,0.0552147239263804,0.0552147239263804,0,0.985685071574642,0.985685071574642,0,0.515337423312883,0.515337423312883,0,0.830265848670757,0.830265848670757,0,0.724489795918367,0.724489795918367,0,0.575757575757576,0.575757575757576,0,0.527659574468085,0.527659574468085,0,0.72463768115942,0.72463768115942,0,2,2,0,28.490780141844,28.490780141844,0,2.67605633802817,2.67605633802817,0,3.15322580645161,3.15322580645161,0,0.374677002583979,0.374677002583979,0,0.39047619047619,0.39047619047619,0,0.357702349869452,0.357702349869452,0.37428518097654
"71","KOT RADHA KISHAN","KOT RADHA KISHAN",345,"PUNJAB","KASUR",1.07500856646,429.961468623,1.07500856362,0.0404713777675,"343",18.2325032775643,201.678694158076,0.590644170482134,0.436650007963181,0,12.3831615120275,585009.117032675,67443.800969,14454885.1386636,0,0.0296442687747036,0.0296442687747036,0,0.988165680473373,0.988165680473373,0,0.594861660079051,0.594861660079051,0,0.846153846153846,0.846153846153846,0,0.7,0.7,0,0.55,0.55,0,0.593619972260749,0.593619972260749,0,0.704347826086957,0.704347826086957,0,2.10769230769231,2.10769230769231,0,27.246879334258,27.246879334258,0,2.65217391304348,2.65217391304348,0,3.56775700934579,3.56775700934579,0,0.388489208633094,0.388489208633094,0,0.377777777777778,0.377777777777778,0,0.332474226804124,0.332474226804124,0.366247071071665
"72","KOTLI SATTIAN","KOTLI SATTIAN",399,"PUNJAB","RAWALPINDI",1.1416461299,368.717437104,1.14164612788,0.0357738018149,"396",6.6045068423418,1115.33137254902,0.572570921331936,NA,4,33.6125244618395,133213.733446096,13296.256663,3723779.04186329,0,0.103950103950104,0.103950103950104,0,0.881742738589212,0.881742738589212,0,0.441908713692946,0.441908713692946,0,0.9149377593361,0.9149377593361,0,0.944954128440367,0.944954128440367,0,0.760416666666667,0.760416666666667,0,0.807692307692308,0.807692307692308,0,0.875,0.875,0,2.092,2.092,0,28.1338461538462,28.1338461538462,0,2.85294117647059,2.85294117647059,0,3.49333333333333,3.49333333333333,0,0,0,0,0,0,0,0,0,0
"73","LAHORE CANTT","LAHORE CANTT",354,"PUNJAB","LAHORE",1.89688566457,1037.43841716,1.8506433392,0.0979041316303,"351",97.1444365739651,213.373295046662,0.435267549215683,0.433680504560471,2,4.52401129943503,5747961.1854847,533926.409881999,58710098.2335436,0,0.0374940673943996,0.0374940673943996,0,0.996680891417734,0.996680891417734,0,0.806451612903226,0.806451612903226,0,0.871028923660503,0.871028923660503,0,0.780582524271845,0.780582524271845,0,0.554179566563467,0.554179566563467,0,0.700332225913621,0.700332225913621,0,0.838926174496644,0.838926174496644,0,2.01602564102564,2.01602564102564,0,27.5269102990033,27.5269102990033,0,2.66917293233083,2.66917293233083,0,3.67457305502846,3.67457305502846,0,0.551146384479718,0.551146384479718,0,0.592942141977842,0.592942141977842,0,0.539160045402951,0.539160045402951,0.561082857286837
"74","LAHORE CITY","LAHORE CITY",355,"PUNJAB","LAHORE",1.78899013741,656.331330988,1.78899013568,0.0619308895648,"352",100.92968567646,204.881489841986,0.421466556828146,0.496796011924744,20,2.59864712514092,4046471.16510858,382745.87535,65338495.7578342,0,0.0382432028682402,0.0382432028682402,0,0.99791169451074,0.99791169451074,0,0.857356013130409,0.857356013130409,0,0.922755741127349,0.922755741127349,0,0.849734042553192,0.849734042553192,0,0.650224215246637,0.650224215246637,0,0.796582914572864,0.796582914572864,0,0.9102416570771,0.9102416570771,0,1.95070743952533,1.95070743952533,0,28.3021105527638,28.3021105527638,0,2.68495297805643,2.68495297805643,0,3.85087055261166,3.85087055261166,0,0.702078108204944,0.702078108204944,0,0.725886990801577,0.725886990801577,0,0.658670861187574,0.658670861187574,0.695545320064698
"75","LALIAN","LALIAN",315,"PUNJAB","CHINIOT",2.45111226495,983.041660884,2.45111226872,0.0933584651224,"313",9.70272905014743,176.175204157387,0.377463358335573,NA,26,30.3538575667656,418270.501122832,41742.738349,4480263.25812499,0,0.0408921933085502,0.0408921933085502,0,0.907063197026022,0.907063197026022,0,0.574349442379182,0.574349442379182,0,0.808550185873606,0.808550185873606,0,0.757575757575758,0.757575757575758,0,0.492537313432836,0.492537313432836,0,0.480281690140845,0.480281690140845,0,0.760869565217391,0.760869565217391,0,2.01092896174863,2.01092896174863,0,27.8281690140845,27.8281690140845,0,2.2,2.2,0,3.3049853372434,3.3049853372434,0,0.415950920245399,0.415950920245399,0,0.394594594594595,0.394594594594595,0,0.374418604651163,0.374418604651163,0.394988039830385
"76","LAYYAH","LAYYAH",358,"PUNJAB","LAYYAH",2.08339814632,2022.48850758,2.08339814457,0.190730581555,"355",8.22968743467725,143.918122270742,0.803858380351103,0.538433492183685,12,30.9628685839097,926461.639293318,111275.224685,4857436.24194927,0,0.106821106821107,0.106821106821107,0,0.849420849420849,0.849420849420849,0,0.510939510939511,0.510939510939511,0,0.885456885456886,0.885456885456886,0,0.725146198830409,0.725146198830409,0,0.598540145985402,0.598540145985402,0,0.58992180712424,0.58992180712424,0,0.682352941176471,0.682352941176471,0,1.99846153846154,1.99846153846154,0,27.7993049522155,27.7993049522155,0,2.44354838709677,2.44354838709677,0,3.37849779086892,3.37849779086892,0,0.377741673436231,0.377741673436231,0,0.381752701080432,0.381752701080432,0,0.29676511954993,0.29676511954993,0.352086498022198
"77","LIAQAT PUR","LIAQAT PUR",389,"PUNJAB","RAHIM YAR KHAN",4.52230198472,4644.39522721,4.52230198127,0.427832750092,"386",3.6612256606489,103.690920903037,0.785420007935891,-0.169385999441147,27,130.592009095339,1074599.23528889,135377.486603,2511727.38659631,0,0.0578602620087336,0.0578602620087336,0,0.910577971646674,0.910577971646674,0,0.435114503816794,0.435114503816794,0,0.8113413304253,0.8113413304253,0,0.653950953678474,0.653950953678474,0,0.396396396396396,0.396396396396396,0,0.417030567685589,0.417030567685589,0,0.662207357859532,0.662207357859532,0,2.04326328800989,2.04326328800989,0,27.4519650655022,27.4519650655022,0,2.6375,2.6375,0,3.23560209424084,3.23560209424084,0,0.258750857927248,0.258750857927248,0,0.249237029501526,0.249237029501526,0,0.199312714776632,0.199312714776632,0.235766867401802
"78","LODHRAN","LODHRAN",361,"PUNJAB","LODHRAN",1.8860463158,1142.96395348,1.88604631292,0.106353191974,"358",12.0645061721256,113.374269005848,0.719163956271897,0.579686999320984,1,15.2287199480182,738958.875980634,93686.087937,6948158.8870533,0,0.0430622009569378,0.0430622009569378,0,0.938193343898574,0.938193343898574,0,0.540412044374009,0.540412044374009,0,0.827258320126783,0.827258320126783,0,0.598870056497175,0.598870056497175,0,0.510309278350515,0.510309278350515,0,0.439746300211416,0.439746300211416,0,0.770491803278688,0.770491803278688,0,2.0328227571116,2.0328227571116,0,27.3530655391121,27.3530655391121,0,2.19811320754717,2.19811320754717,0,3.34375,3.34375,0,0.486947791164659,0.486947791164659,0,0.419062027231467,0.419062027231467,0,0.432926829268293,0.432926829268293,0.44631221588814
"79","MAILSI","MAILSI",423,"PUNJAB","VEHARI",2.7438280031,1600.70171242,2.74382800834,0.149272386179,"419",12.6990715729791,128.910399257196,0.582089919621123,0.642292002836863,18,19.127669452182,1094751.01735209,123843.386551,7333915.16927529,0,0.0567375886524823,0.0567375886524823,0,0.949232585596222,0.949232585596222,0,0.501770956316411,0.501770956316411,0,0.814639905548996,0.814639905548996,0,0.754189944134078,0.754189944134078,0,0.532407407407407,0.532407407407407,0,0.447552447552448,0.447552447552448,0,0.840579710144927,0.840579710144927,0,2.02425373134328,2.02425373134328,0,28.4982517482517,28.4982517482517,0,2.54814814814815,2.54814814814815,0,3.380859375,3.380859375,0,0.389481707317073,0.389481707317073,0,0.374581939799331,0.374581939799331,0,0.368421052631579,0.368421052631579,0.377494899915994
"80","MALAKWAL","MALAKWAL",362,"PUNJAB","MANDI BAHAUDDIN",1.49364609961,749.137191113,1.49364609732,0.0716019165719,"359",10.97057636229,207.50486381323,0.492311482386598,0.54091902077198,0,22.5359922178988,459967.630712298,45939.431718,6423956.96559903,0,0.0411522633744856,0.0411522633744856,0,0.991769547325103,0.991769547325103,0,0.668724279835391,0.668724279835391,0,0.905349794238683,0.905349794238683,0,0.9,0.9,0,0.677966101694915,0.677966101694915,0,0.660894660894661,0.660894660894661,0,0.871794871794872,0.871794871794872,0,2.0794701986755,2.0794701986755,0,28.3015873015873,28.3015873015873,0,2.87654320987654,2.87654320987654,0,3.46288209606987,3.46288209606987,0,0.324287652645862,0.324287652645862,0,0.361581920903955,0.361581920903955,0,0.231481481481481,0.231481481481481,0.305783685010433
"81","MANDI BAHAUDDIN","MANDI BAHAUDDIN",363,"PUNJAB","MANDI BAHAUDDIN",1.3554163592,878.770324106,1.35541635726,0.0840603532713,"360",15.2606184642256,215.44921552436,0.368566097022579,0.594610512256622,0,10.037985136251,733320.960326056,74073.443478,8723743.49842791,0,0.0676567656765677,0.0676567656765677,0,0.99341021416804,0.99341021416804,0,0.754530477759473,0.754530477759473,0,0.909390444810544,0.909390444810544,0,0.930232558139535,0.930232558139535,0,0.622641509433962,0.622641509433962,0,0.775395033860045,0.775395033860045,0,0.811188811188811,0.811188811188811,0,2.0570652173913,2.0570652173913,0,27.8656884875846,27.8656884875846,0,2.73417721518987,2.73417721518987,0,3.44395924308588,3.44395924308588,0,0.405377456049638,0.405377456049638,0,0.408320493066256,0.408320493066256,0,0.404761904761905,0.404761904761905,0.406153284625933
"82","MANKERA","MANKERA",308,"PUNJAB","BHAKKAR",2.75352050749,3560.98494102,2.75352050637,0.33758009463,"306",1.39704105544855,165.380275890467,0.789757089519206,0.855600506067276,0,60.8174897119342,266035.780844551,28544.857904,788067.143402327,0,0.0851528384279476,0.0851528384279476,0,0.845315904139434,0.845315904139434,0,0.406113537117904,0.406113537117904,0,0.827886710239651,0.827886710239651,0,0.597402597402597,0.597402597402597,0,0.54014598540146,0.54014598540146,0,0.341597796143251,0.341597796143251,0,0.685314685314685,0.685314685314685,0,2.00819672131148,2.00819672131148,0,27.7451790633609,27.7451790633609,0,2.3956043956044,2.3956043956044,0,3.10483870967742,3.10483870967742,0,0.176933158584535,0.176933158584535,0,0.178723404255319,0.178723404255319,0,0.112860892388451,0.112860892388451,0.156172485076102
"83","MIAN CHANNU","MIAN CHANNU",350,"PUNJAB","KHANEWAL",1.95870851483,1025.93116554,1.95830672507,0.0961376073697,"553",15.472146377677,144.895608351332,0.531397115248755,0.484041005373001,2,18.9784017278618,853017.947031451,91008.31317,8872885.13173773,0,0.039119804400978,0.039119804400978,0,0.981729598051157,0.981729598051157,0,0.586080586080586,0.586080586080586,0,0.918392204628502,0.918392204628502,0,0.832669322709163,0.832669322709163,0,0.534351145038168,0.534351145038168,0,0.614063777596075,0.614063777596075,0,0.796116504854369,0.796116504854369,0,2.24104234527687,2.24104234527687,0,28.1357318070319,28.1357318070319,0,2.57894736842105,2.57894736842105,0,3.40479360852197,3.40479360852197,0,0.398550724637681,0.398550724637681,0,0.403846153846154,0.403846153846154,0,0.306581059390048,0.306581059390048,0.369659312624628
"84","MIANWALI","MIANWALI",366,"PUNJAB","MIANWALI",2.77735101538,2952.13457317,2.77735101746,0.283593037576,"363",4.99457535516311,293.39842983317,0.513974833114839,0.710257162650426,11,52.7284102060844,831826.860475466,88559.4433070001,2933170.9536506,0,0.0967741935483871,0.0967741935483871,0,0.980286738351254,0.980286738351254,0,0.711469534050179,0.711469534050179,0,0.906810035842294,0.906810035842294,0,0.805825242718447,0.805825242718447,0,0.474358974358974,0.474358974358974,0,0.504211793020457,0.504211793020457,0,0.864,0.864,0,2.02395209580838,2.02395209580838,0,28.9831528279182,28.9831528279182,0,2.02469135802469,2.02469135802469,0,3.6109785202864,3.6109785202864,0,0.399774774774775,0.399774774774775,0,0.350649350649351,0.350649350649351,0,0.382920110192837,0.382920110192837,0.377781411872321
"85","MINCHINABAD","MINCHINABAD",298,"PUNJAB","BAHAWALNAGAR",2.01380381391,1417.67937901,2.01380381224,0.132189415974,"296",7.47025761546936,167.1008492569,0.729385124024334,0.705475986003876,0,37.9068911099421,533592.600014619,61534.775079,4036575.81874459,0,0.016,0.016,0,0.922,0.922,0,0.422845691382766,0.422845691382766,0,0.748,0.748,0,0.642276422764228,0.642276422764228,0,0.33,0.33,0,0.407796101949025,0.407796101949025,0,0.689189189189189,0.689189189189189,0,2.01020408163265,2.01020408163265,0,28.1949025487256,28.1949025487256,0,2.68354430379747,2.68354430379747,0,3.11397058823529,3.11397058823529,0,0.409703504043127,0.409703504043127,0,0.391304347826087,0.391304347826087,0,0.375565610859729,0.375565610859729,0.392191154242981
"86","MULTAN CITY","MULTAN CITY",369,"PUNJAB","MULTAN",0.90767468391,285.76531824,0.907674684462,0.0267518025454,"366",138.193267127084,121.638961038961,0.543523379192724,0.488445997238159,0,0,2333742.16012892,226931.399102,87236819.1327804,0,0.0925925925925926,0.0925925925925926,0,0.984363894811656,0.984363894811656,0,0.741109530583215,0.741109530583215,0,0.869843527738265,0.869843527738265,0,0.777777777777778,0.777777777777778,0,0.624338624338624,0.624338624338624,0,0.662337662337662,0.662337662337662,0,0.917737789203085,0.917737789203085,0,1.95114345114345,1.95114345114345,0,27.6214526214526,27.6214526214526,0,2.81481481481481,2.81481481481481,0,3.38852578068264,3.38852578068264,0,0.593235039028621,0.593235039028621,0,0.57208088714938,0.57208088714938,0,0.570524412296564,0.570524412296564,0.578613446158188
"87","MULTAN SADDAR","MULTAN SADDAR",370,"PUNJAB","MULTAN",3.3057787094,1652.51714946,3.30577871126,0.154616692887,"367",14.6018256193734,122.296229802513,0.665801326839564,0.536593973636627,9,11.6202872531418,1329632.23632578,152807.733376,8599538.71408653,0,0.0832072617246596,0.0832072617246596,0,0.974358974358974,0.974358974358974,0,0.731523378582202,0.731523378582202,0,0.858220211161388,0.858220211161388,0,0.763157894736842,0.763157894736842,0,0.617886178861789,0.617886178861789,0,0.631851085832472,0.631851085832472,0,0.872093023255814,0.872093023255814,0,2.02422907488987,2.02422907488987,0,27.8986556359876,27.8986556359876,0,2.73275862068966,2.73275862068966,0,3.49099836333879,3.49099836333879,0,0.560117302052786,0.560117302052786,0,0.565714285714286,0.565714285714286,0,0.553719008264463,0.553719008264463,0.559850198677178
"88","MURIDKE","MURIDKE",412,"PUNJAB","SHEIKHUPURA",1.94167806466,949.578587079,1.94167806354,0.0899762354387,"409",20.0032375203862,214.1734375,0.466068366913818,0.542065024375916,10,10.8889745566692,719425.141868482,83865.316497,7995723.96378619,0,0.0538116591928251,0.0538116591928251,0,0.992559523809524,0.992559523809524,0,0.808955223880597,0.808955223880597,0,0.907600596125186,0.907600596125186,0,0.884393063583815,0.884393063583815,0,0.46875,0.46875,0,0.687068114511352,0.687068114511352,0,0.918781725888325,0.918781725888325,0,2.06741573033708,2.06741573033708,0,27.5409674234946,27.5409674234946,0,2.51655629139073,2.51655629139073,0,3.40229885057471,3.40229885057471,0,0.318499127399651,0.318499127399651,0,0.307692307692308,0.307692307692308,0,0.268370607028754,0.268370607028754,0.298187347373571
"89","MURREE","MURREE",400,"PUNJAB","RAWALPINDI",1.1674013694,384.903634487,1.16740136747,0.0373834065647,"397",12.4441752784392,1273.18784530387,0.414958182694938,0.749710977077484,1,11.6691176470588,271926.897200094,23672.531214,7273999.94244683,0,0.153246753246753,0.153246753246753,0,1,1,0,0.685714285714286,0.685714285714286,0,0.922279792746114,0.922279792746114,0,0.909090909090909,0.909090909090909,0,0.727272727272727,0.727272727272727,0,0.810661764705882,0.810661764705882,0,0.919540229885057,0.919540229885057,0,1.96860986547085,1.96860986547085,0,28.3419117647059,28.3419117647059,0,2.7,2.7,0,3.63265306122449,3.63265306122449,0,0.405990016638935,0.405990016638935,0,0.398230088495575,0.398230088495575,0,0.418326693227092,0.418326693227092,0.407515599453867
"90","MUZAFFARGARH","MUZAFFARGARH",375,"PUNJAB","MUZAFFARGARH",3.87569596861,2232.41857061,3.87569596601,0.208819362273,"372",12.6335808404535,118.248583805398,0.723043560157494,0.6762855052948,39,23.9763412195935,1531316.64854698,194005.513486,7333211.97746505,0,0.0591233435270133,0.0591233435270133,0,0.885830784913354,0.885830784913354,0,0.484199796126402,0.484199796126402,0,0.771661569826707,0.771661569826707,0,0.656357388316151,0.656357388316151,0,0.430851063829787,0.430851063829787,0,0.451082897684839,0.451082897684839,0,0.781818181818182,0.781818181818182,0,2.07984293193717,2.07984293193717,0,28.2315160567588,28.2315160567588,0,2.40106951871658,2.40106951871658,0,3.42715231788079,3.42715231788079,0,0.448323066392882,0.448323066392882,0,0.405756731662024,0.405756731662024,0,0.381182147165259,0.381182147165259,0.411753981740055
"91","NANKANA SAHAB","NANKANA SAHAB",376,"PUNJAB","NANKANA SAHIB",2.81182414419,1633.87601116,2.81182414106,0.154208975573,"373",8.11338961596814,191.641958670261,0.510087573734377,0.438214987516403,42,13.6407723394701,1060537.29411764,114542.084982,6877273.45426528,0,0.0210772833723653,0.0210772833723653,0,0.982497082847141,0.982497082847141,0,0.64018691588785,0.64018691588785,0,0.82730455075846,0.82730455075846,0,0.786163522012579,0.786163522012579,0,0.525423728813559,0.525423728813559,0,0.512361466325661,0.512361466325661,0,0.90625,0.90625,0,1.99611650485437,1.99611650485437,0,28.5072463768116,28.5072463768116,0,2.67479674796748,2.67479674796748,0,3.37104825291181,3.37104825291181,0,0.37014470677837,0.37014470677837,0,0.364016736401674,0.364016736401674,0,0.346551724137931,0.346551724137931,0.360237722439325
"92","NAROWAL","NAROWAL",380,"PUNJAB","NAROWAL",1.41311476229,732.930131567,1.41311476685,0.0695530053472,"377",16.6730165625105,232.312815338042,0.541772496477747,0.533061981201172,7,9.32532532532533,652602.426189956,75142.007211,9382807.01074304,0,0.0196592398427261,0.0196592398427261,0,0.998692810457516,0.998692810457516,0,0.750326797385621,0.750326797385621,0,0.855643044619423,0.855643044619423,0,0.686868686868687,0.686868686868687,0,0.735537190082645,0.735537190082645,0,0.70770593445527,0.70770593445527,0,0.959090909090909,0.959090909090909,0,2.03418803418803,2.03418803418803,0,27.8379096545616,27.8379096545616,0,2.56923076923077,2.56923076923077,0,3.50501253132832,3.50501253132832,0,0.372564935064935,0.372564935064935,0,0.400482509047045,0.400482509047045,0,0.355590062111801,0.355590062111801,0.376212502074594
"93","NOORPUR","NOORPUR",352,"PUNJAB","KHUSHAB",2.35770529337,2401.75161753,2.35770529374,0.228638041638,"349",2.0477020332764,181.438335358445,0.617601187471085,0.869613751769066,15,68.8284760170006,277705.704104405,28201.003866,1214608.47947645,0,0.0814814814814815,0.0814814814814815,0,0.888888888888889,0.888888888888889,0,0.525925925925926,0.525925925925926,0,0.851851851851852,0.851851851851852,0,0.861538461538462,0.861538461538462,0,0.708333333333333,0.708333333333333,0,0.447735191637631,0.447735191637631,0,0.89247311827957,0.89247311827957,0,2.13805970149254,2.13805970149254,0,28.5923344947735,28.5923344947735,0,2.54545454545455,2.54545454545455,0,3.13618677042802,3.13618677042802,0,0.2784,0.2784,0,0.244943820224719,0.244943820224719,0,0.26551724137931,0.26551724137931,0.262953687201343
"94","NOWSHERA VIRKHAN","NOWSHERA VIRKHAN",328,"PUNJAB","GUJRANWALA",1.5262022411,881.919645229,1.52620223534,0.0837694784389,"326",14.0443908633584,212.703734439834,0.478493864753929,0.487383991479874,0,9.04647302904564,670091.656314388,76280.161504,7999233.95492,0,0.0333333333333333,0.0333333333333333,0,0.998336106489185,0.998336106489185,0,0.720465890183028,0.720465890183028,0,0.903494176372712,0.903494176372712,0,0.932773109243697,0.932773109243697,0,0.845070422535211,0.845070422535211,0,0.718237704918033,0.718237704918033,0,0.898089171974522,0.898089171974522,0,2.17873303167421,2.17873303167421,0,27.5881147540984,27.5881147540984,0,2.88288288288288,2.88288288288288,0,3.44222539229672,3.44222539229672,0,0.365853658536585,0.365853658536585,0,0.393203883495146,0.393203883495146,0,0.360248447204969,0.360248447204969,0.373101996412233
"95","OKARA","OKARA",384,"PUNJAB","OKARA",2.19811270868,1248.68094529,2.19811270634,0.117288230741,"381",19.566849591749,175.059587020649,0.568265329892113,0.509195029735565,0,15.4284023668639,1343316.02758321,138250.54587,11453118.6897138,0,0.014207650273224,0.014207650273224,0,0.949726775956284,0.949726775956284,0,0.590163934426229,0.590163934426229,0,0.809419496166484,0.809419496166484,0,0.894117647058824,0.894117647058824,0,0.541062801932367,0.541062801932367,0,0.549755301794454,0.549755301794454,0,0.775862068965517,0.775862068965517,0,1.9375,1.9375,0,28.021207177814,28.021207177814,0,2.784140969163,2.784140969163,0,3.44279346210996,3.44279346210996,0,0.46360153256705,0.46360153256705,0,0.421487603305785,0.421487603305785,0,0.423780487804878,0.423780487804878,0.436289874559238
"96","PAK PATTAN","PAK PATTAN",387,"PUNJAB","PAK PATTAN",2.40955020617,1536.43933886,2.40955020532,0.143632580544,"384",12.8062458577214,162.609073359073,0.707766073059898,0.531318664550781,28,19.980231436837,1073376.89490245,119973.702107,7473073.94211741,0,0.040133779264214,0.040133779264214,0,0.913140311804009,0.913140311804009,0,0.551224944320713,0.551224944320713,0,0.741648106904232,0.741648106904232,0,0.835443037974684,0.835443037974684,0,0.684931506849315,0.684931506849315,0,0.48331830477908,0.48331830477908,0,0.811158798283262,0.811158798283262,0,2.05379746835443,2.05379746835443,0,27.8259693417493,27.8259693417493,0,2.52061855670103,2.52061855670103,0,3.16822429906542,3.16822429906542,0,0.417192429022082,0.417192429022082,0,0.380400421496312,0.380400421496312,0,0.394270122783083,0.394270122783083,0.397287657767159
"97","PASRUR","PASRUR",416,"PUNJAB","SIALKOT",1.8182561578,1022.20627572,1.89875036322,0.0972607312646,"413",17.4602820354137,246.028017241379,0.456745644724686,0.497630993525187,0,9.37741243745532,963302.031424504,110808.640261,9904326.43163889,0,0.0381679389312977,0.0381679389312977,0,0.997823721436344,0.997823721436344,0,0.764705882352941,0.764705882352941,0,0.882480957562568,0.882480957562568,0,0.946524064171123,0.946524064171123,0,0.879432624113475,0.879432624113475,0,0.750172057811425,0.750172057811425,0,0.822393822393822,0.822393822393822,0,2.05124450951684,2.05124450951684,0,27.4907088781831,27.4907088781831,0,2.82485875706215,2.82485875706215,0,3.4697247706422,3.4697247706422,0,0.323852617970265,0.323852617970265,0,0.328436516264428,0.328436516264428,0,0.327152317880795,0.327152317880795,0.326480484038496
"98","PATTOKI","PATTOKI",346,"PUNJAB","KASUR",1.45208089868,844.634895385,1.45208089605,0.0795171817751,"344",21.0667206088459,194.680906713165,0.488378332325346,0.513740003108978,0,11.8491717523976,980345.746145994,114164.341415,12328728.512018,0,0.0157894736842105,0.0157894736842105,0,0.982894736842105,0.982894736842105,0,0.61133069828722,0.61133069828722,0,0.820816864295125,0.820816864295125,0,0.715083798882682,0.715083798882682,0,0.490322580645161,0.490322580645161,0,0.524193548387097,0.524193548387097,0,0.579710144927536,0.579710144927536,0,2.13101160862355,2.13101160862355,0,27.6317204301075,27.6317204301075,0,2.65354330708661,2.65354330708661,0,3.33846153846154,3.33846153846154,0,0.415873015873016,0.415873015873016,0,0.403726708074534,0.403726708074534,0,0.369883040935673,0.369883040935673,0.396494254961074
"99","PHALIA","PHALIA",364,"PUNJAB","MANDI BAHAUDDIN",1.90946033367,1140.8828145,1.90946033998,0.108891981232,"361",10.1064090690201,206.086096938776,0.442037656760535,0.60020899772644,10,22.1270753512133,617652.983498006,62415.672818,5672162.23370998,0,0.0955882352941176,0.0955882352941176,0,0.996336996336996,0.996336996336996,0,0.692307692307692,0.692307692307692,0,0.915750915750916,0.915750915750916,0,0.928571428571429,0.928571428571429,0,0.711864406779661,0.711864406779661,0,0.722222222222222,0.722222222222222,0,0.869918699186992,0.869918699186992,0,2.09577464788732,2.09577464788732,0,27.6012345679012,27.6012345679012,0,2.80769230769231,2.80769230769231,0,3.37264957264957,3.37264957264957,0,0.364583333333333,0.364583333333333,0,0.394148020654045,0.394148020654045,0,0.301298701298701,0.301298701298701,0.353343351762027
"100","PIND DADAN KHAN","PIND DADAN KHAN",341,"PUNJAB","JHELUM",2.22578284353,1347.72350099,2.22578284469,0.129115102506,"339",5.62930482930411,244.281485468245,0.388930272154582,0.645101994276047,18,29.2502691065662,412356.224725706,41505.995804,3193710.23778217,0,0.105590062111801,0.105590062111801,0,0.985537190082645,0.985537190082645,0,0.714876033057851,0.714876033057851,0,0.878099173553719,0.878099173553719,0,0.839622641509434,0.839622641509434,0,0.404255319148936,0.404255319148936,0,0.753443526170799,0.753443526170799,0,0.950354609929078,0.950354609929078,0,1.83666666666667,1.83666666666667,0,27.9407713498623,27.9407713498623,0,2.80681818181818,2.80681818181818,0,3.25776965265082,3.25776965265082,0,0.333764553686934,0.333764553686934,0,0.321292775665399,0.321292775665399,0,0.248407643312102,0.248407643312102,0.301154990888145
